STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2021-01-24,0.0,",,S",,,15.3,"H,,S",19.4,",,S",10.3,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2021-03-10,10.9,",,S",,,10.9,"H,,S",14.2,",,S",5.4,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2021-06-01,2.0,",,S",,,24.2,"H,,S",27.8,",,S",19.3,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2021-08-11,0.0,",,S",,,33.4,"H,,S",43.9,",,S",24.9,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-06,0.0,",,S",,,14.1,"H,,S",16.5,",,S",5.3,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-07,0.0,",,S",,,15.3,"H,,S",20.9,",,S",9.1,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-08,0.0,",,S",,,17.1,"H,,S",23.4,",,S",4.1,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-09,0.0,",,S",,,18.9,"H,,S",25.0,",,S",7.2,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-10,0.0,",,S",,,21.2,"H,,S",30.7,",,S",5.2,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-11,0.0,",,S",,,23.3,"H,,S",32.2,",,S",10.2,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-12,0.0,",,S",,,14.6,"H,,S",16.7,",,S",12.5,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-13,4.1,",,S",,,13.7,"H,,S",16.7,",,S",10.3,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-14,7.1,",,S",,,13.8,"H,,S",16.6,",,S",11.9,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-15,4.1,",,S",,,14.6,"H,,S",18.1,",,S",8.2,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-16,0.0,",,S",,,16.9,"H,,S",22.6,",,S",6.8,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-17,0.0,",,S",,,21.2,"H,,S",27.4,",,S",8.6,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-18,0.0,",,S",,,22.0,"H,,S",29.8,",,S",9.3,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-19,0.0,",,S",,,19.9,"H,,S",25.2,",,S",9.5,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-21,5.1,",,S",,,14.7,"H,,S",18.7,",,S",8.9,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-22,0.0,",,S",,,18.2,"H,,S",24.8,",,S",5.3,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-24,0.0,",,S",,,16.2,"H,,S",22.6,",,S",5.7,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-25,0.0,",,S",,,17.4,"H,,S",23.2,",,S",7.9,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-26,0.0,",,S",,,14.9,"H,,S",17.9,",,S",9.0,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-27,0.5,",,S",,,15.3,"H,,S",18.8,",,S",12.6,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-28,0.3,",,S",,,15.2,"H,,S",20.0,",,S",8.7,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-29,0.0,",,S",,,12.5,"H,,S",15.1,",,S",9.7,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-04-30,5.1,",,S",,,17.3,"H,,S",21.8,",,S",12.3,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-05-01,3.0,",,S",,,19.8,"H,,S",27.2,",,S",5.9,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-05-02,0.0,",,S",,,19.9,"H,,S",25.9,",,S",8.8,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-05-03,0.0,",,S",,,18.2,"H,,S",24.2,",,S",11.8,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-05-04,11.9,",,S",,,13.7,"H,,S",15.4,",,S",11.2,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-05-05,19.1,",,S",,,14.2,"H,,S",17.7,",,S",11.8,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-05-06,8.9,",,S",,,18.9,"H,,S",25.3,",,S",7.1,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-05-07,0.0,",,S",,,20.3,"H,,S",25.7,",,S",9.3,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-05-09,0.0,",,S",,,22.4,"H,,S",28.5,",,S",10.5,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-05-10,0.0,",,S",,,21.7,"H,,S",27.1,",,S",10.8,",,S"
AGM00060522,"MAGHNIA, AG",34.82,-1.77,426.0,2022-05-11,0.0,",,S",,,23.5,"H,,S",30.2,",,S",9.1,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2020-10-29,0.0,",,S",,,16.9,"H,,S",22.7,",,S",11.4,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2021-01-21,0.0,",,S",,,12.8,"H,,S",19.6,",,S",6.5,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2021-01-24,0.0,",,S",,,16.3,"H,,S",22.6,",,S",10.1,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2021-06-20,0.0,",,S",,,38.2,"H,,S",44.6,",,S",29.6,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2021-06-26,0.0,",,S",,,39.4,"H,,S",45.4,",,S",33.1,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2021-08-11,0.0,",,S",,,36.2,"H,,S",43.0,",,S",28.8,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-04-07,0.0,",,S",,,17.8,"H,,S",24.1,",,S",11.9,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-04-08,0.0,",,S",,,18.7,"H,,S",25.1,",,S",11.0,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-04-09,0.0,",,S",,,20.9,"H,,S",27.8,",,S",12.4,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-04-11,0.0,",,S",,,21.2,"H,,S",27.8,",,S",13.8,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-04-12,0.0,",,S",,,21.7,"H,,S",28.4,",,S",15.0,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-04-13,0.0,",,S",,,19.5,"H,,S",25.1,",,S",15.5,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-04-14,0.0,",,S",,,16.8,"H,,S",22.8,",,S",11.9,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-04-15,0.0,",,S",,,16.2,"H,,S",20.7,",,S",12.8,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-04-17,0.0,",,S",,,20.4,"H,,S",26.3,",,S",13.7,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-04-18,0.0,",,S",,,21.7,"H,,S",28.1,",,S",14.2,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-04-19,0.0,",,S",,,24.6,"H,,S",32.3,",,S",15.1,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-04-21,0.0,",,S",,,18.1,"H,,S",26.7,",,S",12.7,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-04-22,0.0,",,S",,,19.4,"H,,S",26.3,",,S",10.9,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-04-23,0.0,",,S",,,22.9,"H,,S",29.8,",,S",15.4,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-04-24,0.0,",,S",,,22.9,"H,,S",29.1,",,S",16.8,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-04-25,0.0,",,S",,,22.4,"H,,S",28.0,",,S",17.7,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-04-27,0.0,",,S",,,22.2,"H,,S",27.6,",,S",17.5,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-04-29,0.0,",,S",,,17.7,"H,,S",21.2,",,S",14.9,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-05-01,0.0,",,S",,,18.6,"H,,S",25.4,",,S",11.7,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-05-02,0.0,",,S",,,21.9,"H,,S",28.6,",,S",12.4,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-05-04,0.0,",,S",,,26.6,"H,,S",34.8,",,S",19.5,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-05-05,0.0,",,S",,,20.7,"H,,S",26.3,",,S",15.7,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-05-07,0.0,",,S",,,21.1,"H,,S",27.2,",,S",15.0,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-05-09,0.0,",,S",,,22.1,"H,,S",28.9,",,S",13.9,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-05-10,0.0,",,S",,,22.7,"H,,S",28.7,",,S",17.5,",,S"
AGM00060566,"NOUMERAT, AG",32.384,3.794,460.9,2022-05-11,0.0,",,S",,,20.9,"H,,S",26.3,",,S",15.2,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2020-01-06,0.0,",,S",,,9.2,"H,,S",15.9,",,S",0.7,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2020-10-28,0.0,",,S",,,22.3,"H,,S",28.1,",,S",13.9,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2020-10-29,0.0,",,S",,,21.2,"H,,S",26.8,",,S",13.3,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2020-11-18,0.0,",,S",,,20.4,"H,,S",24.7,",,S",14.1,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2021-01-08,0.0,",,S",,,24.2,"H,,S",29.4,",,S",16.9,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2021-01-21,0.0,",,S",,,13.8,"H,,S",22.7,",,S",3.3,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2021-01-24,0.0,",,S",,,18.3,"H,,S",27.7,",,S",7.5,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2021-05-18,0.0,",,S",,,35.4,"H,,S",41.3,",,S",22.9,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2021-06-01,0.0,",,S",,,34.7,"H,,S",36.9,",,S",29.8,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2021-06-20,0.0,",,S",,,34.9,"H,,S",39.6,",,S",30.1,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2021-06-26,0.0,",,S",,,39.2,"H,,S",45.3,",,S",29.3,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2021-08-10,0.0,",,S",,,40.2,"H,,S",45.7,",,S",32.3,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2021-08-11,0.0,",,S",,,40.2,"H,,S",45.3,",,S",30.3,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-01-11,0.0,",,S",,,15.1,"H,,S",19.9,",,S",9.8,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-06,0.0,",,S",,,21.3,"H,,S",27.3,",,S",12.5,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-07,0.0,",,S",,,21.2,"H,,S",27.8,",,S",14.7,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-08,0.0,",,S",,,24.3,"H,,S",29.4,",,S",12.8,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-09,0.0,",,S",,,25.5,"H,,S",31.4,",,S",13.9,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-10,0.0,",,S",,,26.4,"H,,S",32.9,",,S",13.8,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-11,0.0,",,S",,,26.1,"H,,S",32.2,",,S",14.9,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-12,0.0,",,S",,,27.4,"H,,S",33.3,",,S",16.4,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-13,0.0,",,S",,,23.1,"H,,S",27.2,",,S",17.3,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-14,0.0,",,S",,,22.2,"H,,S",27.1,",,S",15.0,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-15,0.0,",,S",,,20.8,"H,,S",25.8,",,S",13.8,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-16,0.0,",,S",,,21.8,"H,,S",26.6,",,S",14.5,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-17,0.0,",,S",,,24.6,"H,,S",31.3,",,S",13.1,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-18,0.0,",,S",,,27.3,"H,,S",33.3,",,S",15.7,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-19,0.0,",,S",,,30.0,"H,,S",34.7,",,S",21.6,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-20,0.0,",,S",,,29.2,"H,,S",33.8,",,S",23.2,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-21,0.0,",,S",,,19.7,"H,,S",25.2,",,S",13.2,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-22,0.0,",,S",,,23.3,"H,,S",28.6,",,S",12.6,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-23,0.0,",,S",,,26.8,"H,,S",32.6,",,S",15.9,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-24,0.0,",,S",,,24.4,"H,,S",32.2,",,S",13.5,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-25,0.0,",,S",,,26.5,"H,,S",33.6,",,S",14.3,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-26,0.0,",,S",,,27.2,"H,,S",32.6,",,S",19.3,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-27,0.0,",,S",,,27.8,"H,,S",32.9,",,S",19.8,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-28,0.0,",,S",,,25.8,"H,,S",29.8,",,S",20.5,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-04-30,0.0,",,S",,,21.2,"H,,S",25.6,",,S",14.0,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-05-01,0.0,",,S",,,24.2,"H,,S",29.8,",,S",12.4,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-05-02,0.0,",,S",,,27.5,"H,,S",33.4,",,S",17.6,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-05-03,0.0,",,S",,,29.7,"H,,S",34.7,",,S",22.0,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-05-04,0.0,",,S",,,24.6,"H,,S",29.5,",,S",17.6,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-05-05,0.0,",,S",,,23.6,"H,,S",28.9,",,S",16.4,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-05-06,0.0,",,S",,,23.5,"H,,S",28.8,",,S",16.8,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-05-07,0.0,",,S",,,27.3,"H,,S",33.2,",,S",16.4,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-05-09,0.0,",,S",,,31.3,"H,,S",37.8,",,S",19.8,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-05-10,0.0,",,S",,,29.2,"H,,S",35.1,",,S",21.1,",,S"
AGM00060602,"BENI ABBES, AG",30.133,-2.167,505.0,2022-05-11,0.0,",,S",,,28.8,"H,,S",33.7,",,S",19.5,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2020-01-13,7.1,",,S",,,9.8,"H,,S",11.1,",,S",7.8,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2020-10-28,1.0,",,S",,,15.8,"H,,S",21.7,",,S",7.2,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2020-10-29,0.0,",,S",,,16.8,"H,,S",23.6,",,S",7.5,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2020-11-18,1.0,",,S",,,16.2,"H,,S",18.8,",,S",12.8,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2021-01-08,0.0,",,S",,,15.1,"H,,S",21.4,",,S",8.8,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2021-01-24,0.0,",,S",,,15.5,"H,,S",19.9,",,S",6.4,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2021-03-10,1.0,",,S",,,12.1,"H,,S",15.8,",,S",6.4,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2021-06-01,0.5,",,S",,,26.6,"H,,S",31.8,",,S",18.2,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2021-06-26,0.3,",,S",,,28.3,"H,,S",35.9,",,S",21.4,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2021-08-11,0.0,",,S",,,38.2,"H,,S",46.1,",,S",22.9,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-01-11,16.0,",,S",,,9.5,"H,,S",12.0,",,S",6.6,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-07,0.0,",,S",,,16.2,"H,,S",21.3,",,S",11.9,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-08,0.0,",,S",,,18.2,"H,,S",26.1,",,S",4.2,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-09,0.0,",,S",,,17.4,"H,,S",24.5,",,S",4.9,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-10,0.0,",,S",,,16.2,"H,,S",21.4,",,S",9.9,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-12,0.0,",,S",,,22.7,"H,,S",30.9,",,S",10.4,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-13,0.0,",,S",,,17.8,"H,,S",21.1,",,S",12.2,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-14,0.0,",,S",,,15.8,"H,,S",17.5,",,S",12.7,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-15,0.0,",,S",,,15.0,"H,,S",16.5,",,S",11.2,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-16,3.0,",,S",,,16.3,"H,,S",19.9,",,S",11.9,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-17,0.0,",,S",,,18.5,"H,,S",22.1,",,S",10.1,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-18,0.0,",,S",,,16.9,"H,,S",21.6,",,S",6.8,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-20,0.0,",,S",,,17.3,"H,,S",24.2,",,S",10.7,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-21,18.0,",,S",,,13.8,"H,,S",20.1,",,S",10.1,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-22,3.0,",,S",,,18.9,"H,,S",22.8,",,S",8.6,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-23,0.0,",,S",,,21.2,"H,,S",29.2,",,S",8.3,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-24,0.0,",,S",,,17.4,"H,,S",22.3,",,S",7.9,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-25,0.0,",,S",,,18.1,"H,,S",24.6,",,S",8.4,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-26,0.0,",,S",,,20.6,"H,,S",28.3,",,S",8.1,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-27,0.0,",,S",,,20.4,"H,,S",27.9,",,S",10.4,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-28,0.0,",,S",,,16.7,"H,,S",18.2,",,S",14.2,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-29,0.8,",,S",,,17.1,"H,,S",21.7,",,S",11.3,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-04-30,0.0,",,S",,,17.1,"H,,S",21.3,",,S",8.5,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-05-01,0.0,",,S",,,16.9,"H,,S",22.3,",,S",3.7,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-05-02,0.0,",,S",,,20.3,"H,,S",26.2,",,S",8.8,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-05-03,1.0,",,S",,,19.6,"H,,S",23.7,",,S",9.8,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-05-04,0.0,",,S",,,24.8,"H,,S",33.3,",,S",10.6,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-05-06,10.9,",,S",,,17.2,"H,,S",20.3,",,S",13.8,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-05-07,4.1,",,S",,,14.8,"H,,S",16.5,",,S",13.5,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-05-09,0.0,",,S",,,18.4,"H,,S",22.2,",,S",7.1,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-05-10,0.0,",,S",,,15.2,"H,,S",19.7,",,S",8.6,",,S"
AGM00060403,"GUELMA, AG",36.467,7.467,228.0,2022-05-11,2.0,",,S",,,18.8,"H,,S",24.3,",,S",10.6,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2020-01-13,0.0,",,S",,,10.4,"H,,S",15.6,",,S",2.4,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2020-10-28,0.0,",,S",,,19.2,"H,,S",24.4,",,S",10.1,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2020-10-29,0.0,",,S",,,21.1,"H,,S",26.5,",,S",12.5,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2020-11-18,0.0,",,S",,,19.3,"H,,S",24.5,",,S",11.3,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2021-01-08,0.0,",,S",,,24.0,"H,,S",30.3,",,S",14.7,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2021-01-21,0.0,",,S",,,14.2,"H,,S",20.2,",,S",6.0,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2021-01-24,0.0,",,S",,,17.4,"H,,S",24.0,",,S",6.6,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2021-03-10,0.0,",,S",,,22.3,"H,,S",26.8,",,S",14.0,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2021-05-18,0.0,",,S",,,37.3,"H,,S",42.7,",,S",26.3,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2021-06-01,0.0,",,S",,,40.3,"H,,S",44.5,",,S",31.0,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2021-06-20,0.0,",,S",,,42.4,"H,,S",46.8,",,S",32.2,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2021-06-26,0.0,",,S",,,41.7,"H,,S",46.2,",,S",32.6,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2021-08-10,0.0,",,S",,,39.8,"H,,S",44.6,",,S",30.2,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2021-08-11,0.0,",,S",,,40.5,"H,,S",45.6,",,S",30.0,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2022-01-11,0.0,",,S",,,14.9,"H,,S",17.8,",,S",10.9,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2022-04-06,0.0,",,S",,,29.8,"H,,S",34.1,",,S",21.7,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2022-04-07,0.0,",,S",,,23.8,"H,,S",27.7,",,S",17.7,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2022-04-08,0.0,",,S",,,24.6,"H,,S",29.8,",,S",15.3,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2022-04-09,0.0,",,S",,,25.3,"H,,S",29.7,",,S",17.1,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2022-04-10,0.0,",,S",,,25.7,"H,,S",30.9,",,S",13.9,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2022-04-11,0.0,",,S",,,28.9,"H,,S",34.6,",,S",18.5,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2022-04-12,0.0,",,S",,,28.7,"H,,S",34.4,",,S",23.0,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2022-04-14,0.0,",,S",,,21.9,"H,,S",26.1,",,S",18.2,",,S"
AGM00060603,"RHOURD NOUSS, AG",29.717,6.7,252.0,2022-04-15,0.0,",,S",,,21.2,"H,,S",25.0,",,S",14.1,",,S"
